SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_200_91,19900,227900,1789752,88000,1271,217600,821,33500,1017,35400,
seq_200_92,19900,4206800,1799322,87000,1286,125300,847,35000,753,41300,
seq_200_93,19900,465500,1808969,97700,1281,108300,946,31600,745,37000,
seq_200_94,19900,397600,1819357,126400,1291,108100,794,30700,594,35500,
seq_200_95,19900,427800,1829303,130700,1292,223400,650,32400,707,36900,
seq_200_96,19900,472600,1839218,99600,1291,109000,694,29700,687,36000,
seq_200_97,19900,386500,1848867,101800,1270,116000,560,29900,708,37600,
seq_200_98,19900,225000,1858346,98500,1298,110000,661,30200,843,37300,
seq_200_99,19900,256100,1868762,105700,1292,111300,722,30700,1057,42600,
seq_250_0,31125,467400,1885013,84300,1678,81400,1126,27300,1053,30200,
seq_250_1,31125,341600,1900726,116800,1696,84300,1134,27000,1418,32200,
seq_250_2,31125,539600,1916869,151100,1682,129500,869,35600,1054,40700,
seq_250_3,31125,469900,1931457,150700,1680,143900,874,39700,1044,48800,
seq_250_4,31125,461100,1945908,153300,1681,144600,1095,41000,891,46100,
seq_250_5,31125,451600,1960274,137400,1656,130200,1034,39100,959,45400,
seq_250_6,31125,430600,1976605,141900,1683,119900,843,36100,1153,44300,
seq_250_7,31125,449700,1991609,157200,1665,156700,990,39900,1230,47400,
seq_250_8,31125,538800,2008204,176800,1690,159900,788,40000,1232,50000,
seq_250_9,31125,532700,2024736,181300,1672,148200,1213,44600,1080,47900,
seq_250_10,31125,1932400,2040614,774900,1687,145800,924,40500,804,45500,
seq_250_11,31125,477100,2055615,164900,1684,150100,1495,48600,1159,47000,
seq_250_12,31125,463800,2070648,144000,1693,137400,1166,40800,961,38600,
seq_250_13,31125,393800,2087028,153100,1679,97600,1027,47400,911,48000,
seq_250_14,31125,258000,2102949,79700,1680,91300,1076,81600,1163,31300,
seq_250_15,31125,492800,2118505,78000,1684,85800,877,26500,1037,31200,
seq_250_16,31125,253500,2133735,76500,1674,79600,1316,26900,873,29500,
seq_250_17,31125,376800,2149423,139300,1691,132800,942,35900,1116,49200,
seq_250_18,31125,422400,2165184,230800,1690,144800,942,38600,1059,46900,
seq_250_19,31125,441100,2180513,164600,1677,149200,1176,46700,1444,52600,
seq_250_20,31125,489500,2195960,166600,1687,148800,945,40600,1054,47000,
seq_250_21,31125,496200,2212035,1526600,1677,148300,1164,42800,1210,50000,
seq_250_22,31125,696100,2228666,162400,1671,138400,988,40400,952,45500,
seq_250_23,31125,322500,2244313,827500,1690,129600,1037,38800,1127,45000,
seq_250_24,31125,462500,2260226,155500,1664,136500,1059,35000,866,38500,
seq_250_25,31125,583400,2274145,129300,1669,125100,1180,38000,820,42100,
seq_250_26,31125,388400,2289817,162700,1680,146200,1076,42200,850,45700,
seq_250_27,31125,394800,2303607,139000,1693,137700,870,39200,1046,46300,
seq_250_28,31125,579500,2319305,155800,1682,136000,1022,36400,1014,46400,
seq_250_29,31125,712100,2334829,168800,1674,153800,1057,41600,1439,51900,
seq_250_30,31125,643900,2350746,197700,1667,150300,941,42500,1004,51100,
seq_250_31,31125,518400,2366606,2499500,1668,123100,897,35200,837,43400,
seq_250_32,31125,532300,2382133,162300,1670,127400,1102,44200,1181,42600,
seq_250_33,31125,322000,2397678,189800,1667,135900,919,36700,871,44900,
seq_250_34,31125,3962100,2411811,115100,1686,121100,1130,37400,1030,42300,
seq_250_35,31125,668000,2427760,165700,1666,143800,984,39700,1002,46300,
seq_250_36,31125,472400,2442177,143300,1679,133100,938,37400,931,44900,
seq_250_37,31125,2194000,2457007,144300,1678,129900,914,36700,984,41300,
seq_250_38,31125,652500,2471872,156100,1657,143000,1031,40600,968,45500,
seq_250_39,31125,797400,2487830,166100,1674,145900,910,40500,947,45400,
seq_250_40,31125,524100,2502295,140600,1674,134900,1128,38700,888,44600,
seq_250_41,31125,619600,2518481,151100,1673,131700,1040,39300,1085,43500,
seq_250_42,31125,562900,2533826,295400,1669,139000,1177,39900,1048,44800,
seq_250_43,31125,519900,2550268,146400,1691,143500,854,35700,874,41800,
seq_250_44,31125,928300,2565879,162500,1690,144700,851,39000,919,45500,
seq_250_45,31125,714800,2582109,168800,1686,146000,812,37800,975,44800,
seq_250_46,31125,407400,2598031,164300,1671,157600,1112,43700,1142,49000,
seq_250_47,31125,342100,2613264,145200,1677,121200,977,33400,1246,47600,
seq_250_48,31125,560500,2629100,166200,1689,148900,1136,43200,1145,48400,
seq_250_49,31125,519200,2644819,144200,1694,173000,958,37500,816,46300,
seq_250_50,31125,596700,2660968,150300,1683,126200,1105,36100,1025,45100,
seq_250_51,31125,473400,2677739,159200,1676,787100,823,35000,1300,45400,
seq_250_52,31125,545300,2693777,177300,1678,143700,838,38100,1016,45700,
seq_250_53,31125,660100,2709202,161500,1686,147100,981,40500,1013,47200,
seq_250_54,31125,586100,2723542,143400,1686,131500,1121,36900,1164,45300,
seq_250_55,31125,557900,2739651,153100,1679,139400,941,38800,1008,46100,
seq_250_56,31125,552200,2755315,169800,1686,148300,1068,42100,1278,49600,
seq_250_57,31125,366100,2772679,175700,1678,260900,1267,45600,1006,46700,
seq_250_58,31125,367500,2789236,195500,1687,132400,866,36800,1010,45000,
seq_250_59,31125,765000,2804779,138800,1678,138200,1175,40900,1164,46600,
seq_250_60,31125,489700,2819824,141500,1665,139000,833,35200,943,41400,
seq_250_61,31125,583900,2835888,258200,1679,154500,1031,39800,841,43400,
seq_250_62,31125,522000,2850852,148700,1677,3853900,962,40400,879,45100,
seq_250_63,31125,569700,2865184,142200,1680,139700,942,38400,1053,46000,
seq_250_64,31125,610500,2881971,298500,1693,146800,1037,40900,1020,47300,
seq_250_65,31125,630000,2896931,143700,1657,134200,903,39100,1424,49900,
seq_250_66,31125,540000,2912129,145800,1685,129800,1047,37500,900,40700,
seq_250_67,31125,382100,2927506,141600,1669,130200,869,36700,1010,41300,
seq_250_68,31125,2809300,2942368,151000,1682,136000,897,39100,1183,48200,
seq_250_69,31125,517400,2958420,157200,1679,140600,944,37300,924,45000,
seq_250_70,31125,488900,2973595,151100,1680,128800,1001,37300,1310,47300,
seq_250_71,31125,497000,2990375,96900,1673,82300,1224,30200,936,31000,
seq_250_72,31125,2883900,3005863,129500,1665,133500,983,37000,1061,43700,
seq_250_73,31125,691600,3019810,146600,1684,148000,943,41600,1190,80200,
seq_250_74,31125,579300,3036076,171800,1684,1869800,1142,37400,800,43300,
seq_250_75,31125,473600,3052205,261700,1670,129700,1254,43000,1340,47500,
seq_250_76,31125,521900,3067895,155500,1687,140500,926,40600,1080,50800,
seq_250_77,31125,593700,3084192,171600,1691,154500,986,42700,1098,49100,
seq_250_78,31125,600000,3099434,454100,1686,145000,974,40300,1136,47100,
seq_250_79,31125,480000,3115362,255600,1683,132400,1152,39400,956,47600,
seq_250_80,31125,529500,3129917,154700,1694,124200,1109,40500,1002,43300,
seq_250_81,31125,529000,3145971,1927300,1681,144300,1118,41900,905,47900,
seq_250_82,31125,587400,3161502,148700,1684,133800,1001,39600,968,46000,
seq_250_83,31125,531200,3176828,144700,1683,130800,1365,39600,1013,44400,
seq_250_84,31125,328900,3191063,119900,1687,136900,1426,36600,1118,42200,
seq_250_85,31125,328500,3205445,114200,1671,118700,1120,37200,1067,41100,
seq_250_86,31125,456300,3220571,145400,1666,128200,1379,40000,1017,41000,
seq_250_87,31125,680400,3236671,128400,1684,128900,981,35300,963,40100,
seq_250_88,31125,639000,3251211,137100,1684,134200,1305,43400,1450,49200,
seq_250_89,31125,764500,3266980,164500,1657,144800,1008,39500,1030,47600,
seq_250_90,31125,538100,3283108,152500,1678,142900,1131,39700,841,44100,
seq_250_91,31125,2086900,3299309,173300,1680,146200,863,40300,997,47600,
seq_250_92,31125,473700,3316565,164400,1682,129800,937,38600,936,49100,
seq_250_93,31125,556100,3332583,171100,1664,156300,1030,42800,805,46400,
seq_250_94,31125,514100,3347327,157000,1667,143800,974,40300,920,46600,
seq_250_95,31125,721100,3362335,132400,1684,117000,926,33700,1158,44100,
seq_250_96,31125,377800,3377008,2079600,1664,130900,1091,38200,939,41900,
seq_250_97,31125,480100,3392187,144800,1681,128800,1180,37600,937,40900,
seq_250_98,31125,549200,3407643,238000,1671,126700,830,35600,1017,44300,
seq_250_99,31125,633700,3423192,277400,1666,126800,1098,35000,1082,44300,
seq_300_0,44850,722900,3446440,202000,2099,153100,1047,43400,1513,53800,
seq_300_1,44850,1015100,3469570,222500,2098,165200,1409,44800,1180,203500,
seq_300_2,44850,701300,3490597,204900,2107,162300,1457,49500,1166,53100,
seq_300_3,44850,658000,3513060,224700,2094,160200,993,44800,1367,53700,
seq_300_4,44850,811200,3534213,192600,2090,157500,1251,44800,1431,53600,
seq_300_5,44850,947800,3557971,230100,2077,163900,1374,47000,1548,55300,
seq_300_6,44850,549200,3579494,196900,2082,155500,1077,58200,1007,56400,
seq_300_7,44850,674400,3603001,215600,2081,152200,1147,43900,1357,56600,
seq_300_8,44850,614900,3625662,208500,2095,146500,1263,45400,1246,50100,
seq_300_9,44850,640200,3648936,208100,2090,160100,1221,45400,1192,52900,
seq_300_10,44850,793100,3671182,215000,2103,166100,1250,50300,1290,209500,
seq_300_11,44850,3456700,3691074,190400,2091,159200,1497,47500,1029,53100,
seq_300_12,44850,637500,3713160,187700,2104,144300,1200,42700,1106,50200,
seq_300_13,44850,695600,3734355,181500,2116,170700,1396,49500,1419,58400,
seq_300_14,44850,741100,3756099,211600,2093,166700,1049,45600,1296,56900,
seq_300_15,44850,664400,3778416,1405600,2098,175000,1359,48600,1370,54200,
seq_300_16,44850,824500,3802354,200300,2082,155700,1423,44800,1305,52300,
seq_300_17,44850,600400,3824060,208100,2113,163900,1020,45900,1149,77400,
seq_300_18,44850,579800,3846868,214400,2110,192100,1167,48700,1118,54400,
seq_300_19,44850,573100,3868298,207700,2100,165600,1353,51100,952,54800,
seq_300_20,44850,572900,3890281,214100,2089,173600,1558,50100,1269,52600,
seq_300_21,44850,601900,3912598,196100,2098,157400,1356,46500,1105,53700,
seq_300_22,44850,605800,3935996,223300,2091,171700,1209,46000,1131,54300,
seq_300_23,44850,2214100,3959724,358000,2101,171500,1235,48100,1562,59200,
seq_300_24,44850,1012600,3982583,213200,2089,476500,1283,33100,1110,90600,
seq_300_25,44850,806400,4004842,215900,2109,168700,1162,55000,1192,54600,
seq_300_26,44850,472100,4027764,212500,2100,153600,1063,32800,1258,94600,
seq_300_27,44850,534100,4050597,456900,2088,221400,1168,43300,1227,55500,
seq_300_28,44850,550500,4073006,212100,2096,174900,1296,43400,1373,50800,
seq_300_29,44850,618600,4095300,205900,2095,194900,1529,1546100,1080,48100,
seq_300_30,44850,587600,4117461,220000,2109,163500,1621,49600,1177,54500,
seq_300_31,44850,600000,4139478,193900,2089,166600,1173,46100,1241,58100,
seq_300_32,44850,660600,4163170,221000,2087,156100,1267,47000,1362,77500,
seq_300_33,44850,673700,4185692,220100,2094,174700,1190,45100,1039,51300,
seq_300_34,44850,752000,4209403,229900,2100,163100,1063,68100,1108,53600,
seq_300_35,44850,647900,4232271,209600,2093,166300,1135,46700,1147,76800,
seq_300_36,44850,696200,4253561,206400,2112,180000,1362,47400,1511,57100,
seq_300_37,44850,677200,4275081,422000,2086,150800,1437,46200,1475,53000,
seq_300_38,44850,539700,4297016,210800,2110,164900,1193,46500,1180,3779400,
seq_300_39,44850,868600,4318347,195500,2094,167200,1101,46200,1482,218900,
seq_300_40,44850,705100,4339361,194500,2084,149800,1073,44300,1168,52400,
seq_300_41,44850,723200,4361947,2412600,2077,159800,1463,197100,969,54300,
seq_300_42,44850,581400,4384279,222000,2114,167900,1369,52000,1175,55400,
seq_300_43,44850,638700,4404840,185700,2091,159800,1269,41700,1083,52300,
seq_300_44,44850,604300,4428138,193700,2100,145600,1179,43300,1252,55700,
seq_300_45,44850,568500,4449429,197500,2094,152000,1338,43200,1136,52200,
seq_300_46,44850,634600,4473833,222900,2092,182600,1188,46100,1314,55000,
seq_300_47,44850,670300,4495214,200900,2093,168700,1766,51800,1122,54200,
seq_300_48,44850,557800,4516178,107000,2099,101500,1167,31900,1172,36600,
seq_300_49,44850,542400,4537978,106500,2116,99500,1680,33300,1251,36600,
seq_300_50,44850,463000,4560951,167600,2099,166100,1111,31900,1128,36600,
seq_300_51,44850,729600,4583844,214800,2100,166300,1428,48500,1112,54300,
seq_300_52,44850,1303600,4606413,395000,2115,157600,1245,44400,1084,52300,
seq_300_53,44850,811500,4628456,227200,2100,170100,1439,49700,1078,194700,
seq_300_54,44850,686100,4650533,205700,2112,514100,1299,47900,1305,54700,
seq_300_55,44850,687000,4671979,207500,2095,167600,1102,46200,1318,55400,
seq_300_56,44850,888100,4694096,211400,2102,165800,1205,48000,1501,59800,
seq_300_57,44850,581500,4717221,270900,2087,178200,1204,48000,1150,56900,
seq_300_58,44850,501600,4740983,444000,2105,150000,1520,48000,1302,54700,
seq_300_59,44850,665500,4764577,234500,2102,167100,1280,48800,1110,56600,
seq_300_60,44850,1842100,4787734,204900,2079,159100,1115,45900,1345,56000,
seq_300_61,44850,773300,4810278,196800,2103,164900,1447,48600,1447,55500,
seq_300_62,44850,613900,4832895,211000,2104,148500,1527,46900,1125,51500,
seq_300_63,44850,795100,4854338,203700,2112,413000,1357,46800,1304,56200,
seq_300_64,44850,713200,4876606,203500,2094,290200,1235,45000,1310,1930600,
seq_300_65,44850,588700,4897558,193100,2112,167300,1675,59100,1168,47400,
seq_300_66,44850,991900,4918652,186200,2098,198200,1137,46400,1283,55900,
seq_300_67,44850,753600,4942377,207100,2098,157100,1297,43000,1351,52300,
seq_300_68,44850,638000,4965932,114600,2097,99900,1484,34500,1647,39100,
seq_300_69,44850,713700,4988094,157000,2072,191300,926,52300,1059,52300,
seq_300_70,44850,425600,5010191,138500,2091,100300,1367,32400,977,35700,
seq_300_71,44850,405900,5032708,110300,2094,105600,1490,32800,1273,37400,
seq_300_72,44850,620500,5055410,211600,2089,167200,1296,46900,1108,75300,
seq_300_73,44850,657800,5077098,199600,2091,163000,1424,49200,1295,56200,
seq_300_74,44850,466700,5100095,112100,2104,99500,1408,33100,1531,38000,
seq_300_75,44850,598700,5122539,199800,2097,157100,1380,46800,1383,72900,
seq_300_76,44850,534100,5146358,165200,2089,106800,1311,32300,1233,38200,
seq_300_77,44850,531700,5168270,602800,2092,159400,1316,41600,1211,51800,
seq_300_78,44850,661100,5190215,196000,2097,169600,1327,47600,1864,58100,
seq_300_79,44850,588400,5213210,220900,2095,1821300,1371,46500,1331,56000,
seq_300_80,44850,756400,5236339,191200,2105,156800,1193,47000,1319,51700,
seq_300_81,44850,617800,5258308,198900,2115,162800,1306,47300,1288,54400,
seq_300_82,44850,619900,5283027,243800,2095,185400,1185,69900,1087,50100,
seq_300_83,44850,561400,5306941,208200,2087,222400,1168,50400,1263,58200,
seq_300_84,44850,590900,5328604,203500,2117,168700,1057,47000,1399,55500,
seq_300_85,44850,668200,5351749,245700,2111,191600,967,43400,1099,53700,
seq_300_86,44850,602000,5374259,202200,2102,765100,1161,50000,1078,218400,
seq_300_87,44850,963000,5397157,237600,2087,182600,1221,51200,1143,56700,
seq_300_88,44850,682000,5420296,212500,2099,153100,1176,43300,1367,52200,
seq_300_89,44850,780300,5442914,241400,2096,181700,1329,52400,1173,56300,
seq_300_90,44850,763300,5464643,239600,2082,175600,1301,47300,1201,49100,
seq_300_91,44850,639900,5486167,105900,2094,100500,1117,32600,1401,37400,
seq_300_92,44850,693700,5506667,223300,2088,179100,1426,52200,1385,58800,
seq_300_93,44850,587100,5529870,129600,2091,102200,1270,33300,1053,40500,
seq_300_94,44850,629800,5552927,240300,2114,177400,1385,50900,1403,57500,
seq_300_95,44850,1625500,5575506,195300,2109,511700,1508,46900,1166,37500,
seq_300_96,44850,629400,5599366,244800,2117,176500,1386,69900,1041,59100,
seq_300_97,44850,602100,5619580,187100,2091,154500,1112,41900,1262,52700,
seq_300_98,44850,1992300,5641956,679000,2102,177000,1120,49300,1100,56000,
seq_300_99,44850,686200,5664321,240100,2118,197200,1306,50600,1559,58000,
seq_350_0,61075,906300,5695032,346300,2508,221300,1261,58300,1518,69000,
seq_350_1,61075,958400,5725220,344100,2527,212300,1790,63700,1676,69300,
seq_350_2,61075,886200,5755524,294800,2527,194400,1293,47700,1314,60900,
seq_350_3,61075,850900,5785942,314000,2509,226700,1227,56100,1626,68200,
seq_350_4,61075,833400,5816889,148600,2550,125800,1655,39000,1168,41700,
seq_350_5,61075,586000,5845482,138200,2532,117700,1697,38200,1289,43700,
seq_350_6,61075,554400,5876118,146500,2537,122200,1702,38500,1354,40900,
seq_350_7,61075,928500,5906431,342000,2503,212700,1620,60500,1620,68500,
seq_350_8,61075,913800,5938315,356100,2562,218400,1695,68400,1653,69300,
seq_350_9,61075,887400,5968663,321900,2521,210900,1503,59700,1803,71700,
seq_350_10,61075,2309900,5999081,266000,2525,126300,1176,36500,1412,43800,
seq_350_11,61075,786000,6029744,327500,2523,235800,1247,58800,1616,65800,
seq_350_12,61075,696400,6062332,155600,2531,122300,1925,39000,1480,42700,
seq_350_13,61075,2755700,6092497,254300,2511,191200,1216,52000,1360,61100,
seq_350_14,61075,578700,6124257,223400,2524,167600,1485,37700,1292,42600,
seq_350_15,61075,655200,6153375,140000,2513,122800,1925,39400,1418,43200,
seq_350_16,61075,861600,6184019,297300,2532,206200,1588,53700,1606,63200,
seq_350_17,61075,710500,6214080,296100,2526,216300,1694,53600,1347,64200,
seq_350_18,61075,960700,6244042,338200,2516,132300,1560,39600,1547,43400,
seq_350_19,61075,735600,6274733,288100,2516,198900,1721,52000,1731,64600,
seq_350_20,61075,667500,6306098,149800,2526,127000,1739,40000,1540,43200,
seq_350_21,61075,585900,6335142,140400,2546,120500,1412,37400,1513,42400,
seq_350_22,61075,584300,6365192,144100,2527,125100,1552,37900,1490,42900,
seq_350_23,61075,820300,6395830,1646500,2529,185200,1295,48800,1269,737200,
seq_350_24,61075,696000,6426628,147600,2519,405800,1880,55700,1976,52100,
seq_350_25,61075,528600,6457158,162900,2521,117400,1644,38500,1767,43000,
seq_350_26,61075,822300,6487901,336700,2496,220300,1124,57900,1379,65900,
seq_350_27,61075,695900,6519083,268400,2518,185300,2113,58900,1392,58500,
seq_350_28,61075,930600,6550321,351800,2507,219200,1462,59900,1664,69300,
seq_350_29,61075,978100,6581652,293000,2516,310300,1395,160600,1450,62500,
seq_350_30,61075,732100,6612994,268100,2491,192800,1313,52200,1589,59500,
seq_350_31,61075,822500,6642194,323000,2528,210200,1420,57500,1907,68600,
seq_350_32,61075,914400,6671997,325700,2525,217700,1504,59700,1306,66000,
seq_350_33,61075,711800,6703305,268800,2542,187000,1517,53300,1336,60400,
seq_350_34,61075,986900,6735566,320700,2541,213100,1632,52400,1666,60300,
seq_350_35,61075,868200,6765511,309300,2540,232600,1637,60200,1443,65300,
seq_350_36,61075,976100,6794372,315100,2545,189300,1201,50100,1640,64400,
seq_350_37,61075,567700,6826549,152900,2531,117100,1411,37200,1475,41900,
seq_350_38,61075,611400,6858094,150600,2545,121800,1408,38200,1511,43500,
seq_350_39,61075,627800,6886737,139200,2530,117100,1390,37100,1504,43700,
